Date,AAPL,AMZN,GOOG,MSFT
2022-02-15,169.61964416503906,156.510498046875,135.49826049804688,291.2737731933594
2022-02-16,169.3840789794922,158.10049438476562,136.5530242919922,290.93377685546875
2022-02-17,165.7813720703125,154.65249633789062,131.4092254638672,282.4146728515625
2022-02-18,164.23037719726562,152.60150146484375,129.58074951171875,279.6947021484375
2022-02-22,161.30506896972656,150.19749450683594,128.52297973632812,279.4907531738281
2022-02-23,157.13304138183594,144.82699584960938,126.71783447265625,272.25384521484375
2022-02-24,159.75405883789062,151.35800170898438,131.77174377441406,286.1642150878906
2022-02-25,161.82534790039062,153.7884979248047,133.60519409179688,288.80645751953125
2022-02-28,162.0903778076172,153.56300354003906,133.97418212890625,290.244140625
2022-03-01,160.2056121826172,151.14199829101562,133.256103515625,286.51397705078125
2022-03-02,163.5039520263672,152.05250549316406,133.8356170654297,291.60406494140625
2022-03-03,163.1800079345703,147.89849853515625,133.3951416015625,287.4561767578125
2022-03-04,160.1761474609375,145.64100646972656,131.2239990234375,281.5694885253906
2022-03-07,156.37716674804688,137.4530029296875,125.60494995117188,270.9327392578125
2022-03-08,154.55123901367188,136.01449584960938,126.41342163085938,267.9602355957031
2022-03-09,159.96018981933594,139.2790069580078,132.95611572265625,280.2484130859375
2022-03-10,155.61148071289062,146.8175048828125,131.7801971435547,277.4216003417969
2022-03-11,151.89097595214844,145.52450561523438,129.58868408203125,272.05950927734375
2022-03-14,147.85641479492188,141.85299682617188,125.87957763671875,268.5333557128906
2022-03-15,152.24441528320312,147.3665008544922,128.7792510986328,278.9369812011719
2022-03-16,156.6618194580078,153.10400390625,132.78182983398438,285.969970703125
2022-03-17,157.67294311523438,157.23899841308594,133.68565368652344,286.7762145996094
2022-03-18,160.97132873535156,161.25050354003906,135.87168884277344,291.837158203125
2022-03-21,162.3455810546875,161.4915008544922,135.55088806152344,290.603515625
2022-03-22,165.7224884033203,164.88900756835938,139.3240509033203,295.3634338378906
2022-03-23,167.08700561523438,163.4080047607422,137.56211853027344,290.9240417480469
2022-03-24,170.87615966796875,163.64950561523438,140.35153198242188,295.4022521972656
2022-03-25,171.5142364501953,164.77349853515625,140.5596160888672,294.9942321777344
2022-03-28,172.37808227539062,168.99049377441406,140.98519897460938,301.81353759765625
2022-03-29,175.6764373779297,169.31500244140625,142.27635192871094,306.3887939453125
2022-03-30,174.50827026367188,166.30099487304688,141.6749725341797,304.8830871582031
2022-03-31,171.40625,162.99749755859375,138.70034790039062,299.49176025390625
2022-04-01,171.11175537109375,163.55999755859375,139.7436981201172,300.5700988769531
2022-04-04,175.16598510742188,168.34649658203125,142.66619873046875,305.96136474609375
2022-04-05,171.8479766845703,164.05499267578125,140.10423278808594,301.98828125
2022-04-06,168.67727661132812,158.75599670410156,136.24365234375,290.93377685546875
2022-04-07,168.98158264160156,157.7845001220703,135.5374755859375,292.7503662109375
2022-04-08,166.9691925048828,154.4604949951172,133.09967041015625,288.47613525390625
2022-04-11,162.7088165283203,151.1219940185547,128.914306640625,277.1011047363281
2022-04-12,164.5837860107422,150.78750610351562,127.50196075439453,273.99261474609375
2022-04-13,167.2734832763672,155.54100036621094,129.40048217773438,279.3935546875
